Label,area_0,area_1,area_2,area_3,area_4
1,144,106.5,22.5,11589,0
1,0.5,0,0,2,33.5
1,585,12694,0,0,0
1,182.5,19889,0,0,0
1,0.5,0.5,10,41.5,2200.5
1,206.5,35,7806,0,0
1,60.5,84,11432.5,0,0
1,189,11833,0,0,0
1,77,204,378,5841.5,0
1,38,16864,0,0,0
1,4,16225,0,0,0
1,175.5,13532,0,0,0
1,203,14400.5,0,0,0
1,190.5,12099,0,0,0
1,0,766,16980.5,0,0
1,206.5,16.5,12735,0,0
1,93,21000.5,0,0,0
1,70.5,23,34,12501.5,0
1,68,9610.5,0,0,0
1,150.5,21782.5,0,0,0
1,109,13136.5,0,0,0
1,263,12798,0,0,0
1,12099,0,0,0,0
1,190.5,13401,0,0,0
1,138.5,10936.5,0,0,0
1,132,9942,0,0,0
1,5.5,15.5,149,15217,0
1,73,37.5,40,7404,0
1,199,9020,0,0,0
1,325,16829,0,0,0
1,19.5,11400,0,0,0
1,267.5,16889,0,0,0
1,312,13105,0,0,0
1,124,15883,0,0,0
1,7718.5,0,0,0,0
1,5.5,97.5,322,349.5,12597
1,174,13951.5,0,0,0
1,30.5,2,9.5,19,2
1,246.5,35,242.5,0,8349.5
1,13217,0,0,0,0
1,17.5,168,9958.5,0,0
1,186,13217,0,0,0
1,21.5,28.5,46,382.5,24
1,16.5,227,8.5,4,10598
1,1351,12981.5,0,0,0
1,23.5,11687,0,0,0
1,10553.5,0,0,0,0
1,10679.5,0,0,0,0
1,228,11895.5,0,0,0
1,21.5,123.5,11108,0,0
1,134,7209.5,0,0,0
1,99,49,12354,0,0
1,112.5,15594.5,0,0,0
1,257.5,167.5,8634,0,0
1,132.5,12638,0,0,0
1,120,206,12094.5,0,0
1,247.5,13934.5,0,0,0
1,184.5,7,12897,0,0
1,2,29.5,2,38,412
1,134,60,8.5,13968.5,0
1,111,9382,0,0,0
1,1124.5,7338.5,9835.5,0,0
1,33,10,12185.5,0,0
1,125,43.5,211,9422,0
1,204.5,12189,0,0,0
1,81,8901,0,0,0
1,167,151.5,8662.5,0,0
1,128.5,93,11432,0,0
1,123.5,10785.5,0,0,0
1,4038.5,0,0,0,0
1,13868,0,0,0,0
1,12855,0,0,0,0
1,58,52,101.5,38,55
1,15,71,0,265.5,11249
1,12531,0,0,0,0
1,90,86,14151,0,0
1,8.5,160.5,12054,0,0
1,166,14473,0,0,0
1,36,15156,0,0,0
1,236,9473,0,0,0
1,19.5,325.5,234,7,101.5
1,9963,0,0,0,0
1,17.5,43,14849.5,0,0
1,0,0,4125,0,1684.5
1,146.5,4,11957.5,0,0
1,5.5,76,43.5,0,0
1,8284.5,0,0,0,0
1,70.5,8647.5,0,0,0
1,682.5,4810,200,8100,0
1,113,90.5,17533.5,0,0
1,58.5,42,112,44,550
1,7523,0,0,0,0
1,115.5,11816.5,0,0,0
1,17.5,227,30,33,7
1,72,147.5,13013,0,0
1,68,15728,0,0,0
1,159.5,4,4,194,11882
1,164,76.5,13988.5,0,0
1,134.5,11411.5,0,0,0
1,304.5,2,14,8423.5,0
1,222.5,11880.5,0,0,0
1,0,19,10.5,4,2097.5
1,59.5,13121,0,0,0
1,38,10755,0,0,0
1,98,14600.5,0,0,0
1,24,74,2,4,6
1,213,8345,0,0,0
1,16,33,26.5,0.5,0.5
1,101.5,17176,0,0,0
1,144,10595.5,0,0,0
1,20203,0,0,0,0
1,105.5,9725.5,0,0,0
1,201,12013.5,0,0,0
1,81,6391.5,0,0,0
1,71,11675,0,0,0
1,116,13574.5,0,0,0
1,87.5,65,16503,0,0
1,28.5,40,10201,0,0
1,10636,0,0,0,0
1,10372.5,0,0,0,0
1,709,238.5,34.5,13060,0
1,233,24,16234.5,0,0
1,7,2,4.5,308,79.5
1,172.5,13018,0,0,0
1,251,16110,0,0,0
1,29.5,177.5,36,169.5,16537
1,0.5,425,0,28.5,0
1,31.5,12959.5,0,0,0
1,31.5,141.5,14023,0,0
1,156,17111,0,0,0
1,118.5,17.5,15494,0,0
1,20.5,2,27.5,363,210.5
1,19.5,37,14184.5,0,0
1,120.5,16432,0,0,0
1,10,12.5,11,32,270.5
1,31.5,130.5,10771.5,0,0
1,67.5,13099.5,0,0,0
1,37.5,2,59.5,336.5,14980
1,150,14981,0,0,0
1,2,2649.5,6355.5,0,0
1,42.5,348.5,14588.5,237,0
1,16,14755,0,0,0
1,25,8,0.5,236,34
1,248,13220,0,0,0
1,227,13685.5,0,0,0
1,44.5,23.5,315,18353.5,0
1,10960,0,0,0,0
1,157.5,3,13066,0,0
1,172,12967,0,0,0
1,24.5,10391,0,0,0
1,53.5,196,11286.5,0,0
1,254,15,13622.5,0,0
1,126.5,22179,0,0,0
1,150.5,11075.5,0,0,0
1,72,127,9706,0,0
1,369,20,9556,0,0
1,233.5,11084,0,0,0
1,115,7579,0,0,0
1,29,23.5,9.5,7,5.5
1,8.5,213.5,13428,0,0
1,16098.5,0,0,0,0
1,478,2,55.5,13737.5,0
1,48,7,16333.5,0,0
1,82,116,12883.5,0,0
1,182.5,17647.5,0,0,0
1,17.5,72,175.5,14499,0
1,134.5,12044,0,0,0
1,244.5,6626.5,0,0,0
1,167,10747.5,0,0,0
1,146,10680,0,0,0
1,96,146.5,15,13855.5,0
1,201.5,19925.5,0,0,0
1,497.5,0.5,31.5,1.5,12.5
1,0,1.5,4343.5,11706,0
1,60,18448,0,0,0
1,277.5,13139.5,0,0,0
1,99,144,12031.5,0,0
1,41.5,18069.5,0,0,0
1,149.5,10694.5,0,0,0
1,7,201,270.5,16423.5,0
1,68,19257,0,0,0
1,125.5,15404,0,0,0
1,187.5,22186.5,0,0,0
1,10148,0,0,0,0
1,66,13998.5,0,0,0
1,186.5,10971,0,0,0
1,197,128.5,15854.5,0,0
1,166,11899.5,0,0,0
1,167.5,26,96,12628,0
1,307.5,10407,0,0,0
1,212.5,56.5,8.5,0,10.5
1,37,1039.5,8639,11476,0
1,269,520.5,11959,0,0
1,9388,0,0,0,0
1,284,20339,0,0,0
1,11862,0,0,0,0
1,182.5,178,21106,0,0
1,34.5,250.5,15,15714.5,0
1,11546.5,0,0,0,0
1,82.5,10305.5,0,0,0
1,13452.5,0,0,0,0
1,10,12819.5,0,0,0
1,126,43,11901.5,0,0
1,114,0,146.5,11158,0
1,170,10639.5,0,0,0
1,101,7054,10622.5,0,0
1,258.5,8177,0,0,0
1,138,13043.5,0,0,0
1,21,163.5,15299,160,0
1,90.5,11393,0,0,0
1,62.5,48.5,129,12405.5,0
1,445.5,243.5,14073,0,0
1,30,172.5,11969.5,0,0
1,5929.5,0,0,0,0
1,186,10244.5,0,0,0
1,127,9868.5,0,0,0
1,28.5,18.5,166,17699.5,0
1,26.5,255.5,223,164.5,11803.5
1,105,113,11400.5,0,0
1,167,7,11186.5,0,0
1,147,13246,0,0,0
1,259.5,9242,0,0,0
1,162,11958,0,0,0
1,58.5,12725.5,0,0,0
1,10,10,140,9994,0
1,125.5,20,8865.5,0,0
1,112.5,0,1876,0,0
1,125,15553.5,0,0,0
1,747,14725.5,0,0,0
1,203,13986,0,0,0
1,11378,0,0,0,0
1,142,16508,0,0,0
1,69.5,64,38.5,263,31
1,172.5,106.5,101,182,11730
1,2,24.5,11173.5,0,0
1,250,34.5,7391.5,0,0
1,121,123,11152.5,0,0
1,23.5,4,2,466,49.5
1,32,21,6635.5,10546,0
1,318.5,7417,0,0,0
1,14923.5,0,0,0,0
1,130.5,143,13216.5,0,0
1,290.5,10981,0,0,0
1,60,193,31,12861.5,0
1,74,14181,0,0,0
1,22.5,70,14897,0,0
1,26,93,99.5,11744,0
1,110,15172.5,0,0,0
1,9832.5,0,0,0,0
1,8.5,242.5,12064,0,0
1,147.5,11542,0,0,0
1,2,217.5,11122.5,0,0
1,194,15930,0,0,0
1,34,222,13323,0,0
1,389.5,15508,0,0,0
1,1318.5,9502,0,0,0
1,16998,0,0,0,0
1,9706,0,0,0,0
1,11754.5,0,0,0,0
1,68,13651.5,0,0,0
1,40,139.5,7,6981.5,0
1,203.5,7905.5,0,0,0
1,8,11659.5,0,0,0
1,77,103,159.5,175,166
1,10955.5,0,0,0,0
1,119.5,88.5,19,4,11246.5
1,76,10144,0,0,0
1,129.5,14223,0,0,0
1,176.5,64,14893,0,0
1,172.5,7756.5,0,0,0
1,179.5,8916.5,0,0,0
1,282.5,6736.5,0,0,0
1,141,20127,0,0,0
1,144,12369,0,0,0
1,2,67,4,262,10629
1,110,11465.5,0,0,0
1,54.5,106,18,111.5,70.5
1,5,1117,5,0,2.5
1,7,119,11985.5,0,0
1,168.5,214,47.5,14519.5,0
1,5940.5,0,0,0,0
1,10,1014,261,50,57
1,217.5,2353.5,7351,9587.5,0
1,16.5,273,16627.5,0,0
1,24.5,65,31,12032.5,0
1,129.5,10730,0,0,0
1,64,10903.5,0,0,0
1,134.5,12915.5,0,0,0
1,148,12490,0,0,0
1,4,151,13108,0,0
1,123.5,104.5,11507,0,0
1,189,15390,0,0,0
1,111,9129,0,0,0
1,187,9606.5,0,0,0
1,87,152,14519,0,0
1,51.5,104,13587,0,0
1,135,7,18741,0,0
1,15363.5,0,0,0,0
1,18.5,9372,0,0,0
2,0,0,4,0.5,0.5
2,13169.5,0,0,0,0
2,10388.5,0,0,0,0
2,17873.5,0,0,0,0
2,16778,0,0,0,0
2,12172,0,0,0,0
2,10312,0,0,0,0
2,3113,0,0,0,0
2,9495.5,0,0,0,0
2,8074.5,0,0,0,0
2,8231.5,0,0,0,0
2,11838,0,0,0,0
2,8,15444.5,0,0,0
2,15596,0,0,0,0
2,13269,0,0,0,0
2,9863,0,0,0,0
2,13971.5,0,0,0,0
2,18688,0,0,0,0
2,10235.5,0,0,0,0
2,1070.5,13010,0,0,0
2,13743.5,0,0,0,0
2,13350,0,0,0,0
2,10834.5,0,0,0,0
2,8917.5,0,0,0,0
2,4,14373.5,0,0,0
2,13011.5,0,0,0,0
2,13539,0,0,0,0
2,16157.5,0,0,0,0
2,10635,0,0,0,0
2,11468,0,0,0,0
2,11159,0,0,0,0
2,10001.5,0,0,0,0
2,9138.5,0,0,0,0
2,11283,0,0,0,0
2,12473,0,0,0,0
2,9781.5,0,0,0,0
2,13690,0,0,0,0
2,10710,0,0,0,0
2,13600,0,0,0,0
2,12948.5,0,0,0,0
2,14117.5,0,0,0,0
2,10705.5,0,0,0,0
2,10660.5,0,0,0,0
2,14939.5,0,0,0,0
2,13300,0,0,0,0
2,5745.5,0,0,0,0
2,9446.5,0,0,0,0
2,106.5,9949,0,0,0
2,13815,0,0,0,0
2,13491.5,0,0,0,0
2,9471,0,0,0,0
2,9020,0,0,0,0
2,10174,0,0,0,0
2,11565.5,0,0,0,0
2,10977,0,0,0,0
2,10599.5,0,0,0,0
2,10795,0,0,0,0
2,7016,0,0,0,0
2,10817,0,0,0,0
2,13682.5,0,0,0,0
2,12783,0,0,0,0
2,11613,0,0,0,0
2,12216,0,0,0,0
2,6957.5,0,0,0,0
2,9806,0,0,0,0
2,13799,0,0,0,0
2,13967,0,0,0,0
2,13033,0,0,0,0
2,13601,0,0,0,0
2,105,15452.5,0,0,0
2,12269,0,0,0,0
2,0.5,7,3480.5,5.5,6
2,10166,0,0,0,0
2,10783,0,0,0,0
2,14814.5,0,0,0,0
2,13676,0,0,0,0
2,8278.5,0,0,0,0
2,11610,0,0,0,0
2,11367.5,0,0,0,0
2,12821,0,0,0,0
2,15255,0,0,0,0
2,13127,0,0,0,0
2,9360,0,0,0,0
2,12628.5,0,0,0,0
2,60.5,406.5,19,142.5,5.5
2,7,11980,0,0,0
2,12815.5,0,0,0,0
2,15048,0,0,0,0
2,11969,0,0,0,0
2,9227.5,0,0,0,0
2,10826.5,0,0,0,0
2,13835.5,0,0,0,0
2,13285.5,0,0,0,0
2,13381,0,0,0,0
2,13078.5,0,0,0,0
2,12010,0,0,0,0
2,14599,0,0,0,0
2,15732,0,0,0,0
2,11690.5,0,0,0,0
2,11158,0,0,0,0
2,11944.5,0,0,0,0
2,28.5,26.5,153.5,8.5,68.5
2,9524,0,0,0,0
2,8644,0,0,0,0
2,7218,0,0,0,0
2,14233,0,0,0,0
2,13968,0,0,0,0
2,13930.5,0,0,0,0
2,14574,0,0,0,0
2,11513,0,0,0,0
2,12436.5,0,0,0,0
2,9800.5,0,0,0,0
2,13006.5,0,0,0,0
2,10641,0,0,0,0
2,12317,0,0,0,0
2,26,12551,0,0,0
2,12231.5,0,0,0,0
2,11,6000.5,0,0,0
2,6.5,1326,10001,0,0
2,8903.5,0,0,0,0
2,11608,0,0,0,0
2,9376.5,0,0,0,0
2,62,4,8.5,1029,15
2,12399,0,0,0,0
2,12516.5,0,0,0,0
2,8451.5,0,0,0,0
2,5490.5,0,0,0,0
2,15137,0,0,0,0
2,11025,0,0,0,0
2,12779.5,0,0,0,0
2,12883,0,0,0,0
2,15694,0,0,0,0
2,7540,0,0,0,0
2,13167.5,0,0,0,0
2,12034.5,0,0,0,0
2,9198,0,0,0,0
2,11895,0,0,0,0
2,13851.5,0,0,0,0
2,14712.5,0,0,0,0
2,9923.5,0,0,0,0
2,11994.5,0,0,0,0
2,12760,0,0,0,0
2,14238,0,0,0,0
2,11506,0,0,0,0
2,10353,0,0,0,0
2,13910,0,0,0,0
2,10596,0,0,0,0
2,10960,0,0,0,0
2,15041,0,0,0,0
2,20896.5,0,0,0,0
2,12822.5,0,0,0,0
2,11844,0,0,0,0
2,13093.5,0,0,0,0
2,0.5,1306.5,6578.5,10481.5,0
2,10776.5,0,0,0,0
2,9910,0,0,0,0
2,9376.5,0,0,0,0
2,13126.5,0,0,0,0
2,13102,0,0,0,0
2,15133,0,0,0,0
2,9906,0,0,0,0
2,9.5,53,13332,0,0
2,12190,0,0,0,0
2,43.5,10721,0,0,0
2,13615,0,0,0,0
2,18190.5,0,0,0,0
2,9376,0,0,0,0
2,10029,0,0,0,0
2,8.5,4,7,104.5,206.5
2,12525.5,0,0,0,0
2,9540,0,0,0,0
2,17408.5,0,0,0,0
2,13806.5,0,0,0,0
2,6081.5,0,0,0,0
2,10164.5,0,0,0,0
2,12458,0,0,0,0
2,9459.5,0,0,0,0
2,10867.5,0,0,0,0
2,10436,0,0,0,0
2,11186,0,0,0,0
2,7736,0,0,0,0
2,131,13445.5,0,0,0
2,11508.5,0,0,0,0
2,1,9473.5,0,0,0
2,14920,0,0,0,0
2,14595,0,0,0,0
2,12616,0,0,0,0
2,10630.5,0,0,0,0
2,10720.5,0,0,0,0
2,15568.5,0,0,0,0
2,10444.5,0,0,0,0
2,10395.5,0,0,0,0
2,13925.5,0,0,0,0
2,12864,0,0,0,0
2,12572.5,0,0,0,0
2,17.5,5.5,35,37,7
2,10273.5,0,0,0,0
2,16766,0,0,0,0
2,13262,0,0,0,0
2,10107.5,0,0,0,0
2,3544,0,0,0,0
2,7298,0,0,0,0
2,10509,0,0,0,0
2,11918.5,0,0,0,0
2,8583,0,0,0,0
2,12413.5,0,0,0,0
2,11885.5,0,0,0,0
2,10275.5,0,0,0,0
2,9845,0,0,0,0
2,17144.5,0,0,0,0
2,12450,0,0,0,0
2,7054.5,0,0,0,0
2,13360,0,0,0,0
2,18369,0,0,0,0
2,16394.5,0,0,0,0
2,12586.5,0,0,0,0
2,11243.5,0,0,0,0
2,10725,0,0,0,0
2,13183.5,0,0,0,0
2,10656,0,0,0,0
2,11938.5,0,0,0,0
2,10359,0,0,0,0
2,17886.5,0,0,0,0
2,11982.5,0,0,0,0
2,8932,0,0,0,0
2,11349.5,0,0,0,0
2,13645.5,0,0,0,0
2,7,11,29,13.5,11.5
2,15124.5,0,0,0,0
2,12261.5,0,0,0,0
2,11601,0,0,0,0
2,2757,9774.5,0,0,0
2,9402,0,0,0,0
2,12403.5,0,0,0,0
2,9857.5,0,0,0,0
2,13635,0,0,0,0
2,7801,0,0,0,0
2,12335,0,0,0,0
2,12690,0,0,0,0
2,10013,0,0,0,0
2,9562,0,0,0,0
2,12313.5,0,0,0,0
2,9610,0,0,0,0
2,7,11312.5,0,0,0
2,63,9997,0,0,0
2,13858.5,0,0,0,0
2,7984.5,0,0,0,0
2,7,9364,0,0,0
2,8661,0,0,0,0
2,7740,0,0,0,0
2,13452.5,0,0,0,0
2,30.5,9238,0,0,0
2,10148.5,0,0,0,0
2,11875,0,0,0,0
2,15253,0,0,0,0
2,10139.5,0,0,0,0
2,16087.5,0,0,0,0
2,10781,0,0,0,0
2,13463,0,0,0,0
2,12082.5,0,0,0,0
2,15460,0,0,0,0
2,0.5,11799.5,0,0,0
2,12084,0,0,0,0
2,15031.5,0,0,0,0
2,43,8.5,2,9974,0
2,6412,0,0,0,0
2,9236.5,0,0,0,0
2,9370.5,0,0,0,0
2,10533.5,0,0,0,0
2,12565.5,0,0,0,0
2,135.5,14412,0,0,0
2,11712.5,0,0,0,0
2,11110,0,0,0,0
2,19547,0,0,0,0
2,13637.5,0,0,0,0
2,11695.5,0,0,0,0
2,6594.5,0,0,0,0
2,12945,0,0,0,0
2,7928.5,0,0,0,0
2,9229.5,0,0,0,0
2,3581,8680,11614,0,0
2,10834.5,0,0,0,0
2,5,0,0,523,1925.5
2,10269.5,0,0,0,0
2,12651.5,0,0,0,0
2,13478,0,0,0,0
2,13763.5,0,0,0,0
2,12120.5,0,0,0,0
2,14995,0,0,0,0
2,9187,0,0,0,0
2,6747,0,0,0,0
2,10884.5,0,0,0,0
2,13736.5,20.5,0,0,0
2,7966,0,0,0,0
2,14697.5,0,0,0,0
2,10685.5,0,0,0,0
2,10592.5,0,0,0,0
2,9959.5,0,0,0,0
2,34.5,154,124,10037.5,0
2,10062,0,0,0,0
2,22,12204.5,0,0,0
2,14262,0,0,0,0
2,11963,0,0,0,0
2,12185.5,0,0,0,0
2,12858,0,0,0,0
2,12701,0,0,0,0
2,15914.5,0,0,0,0
2,9257.5,0,0,0,0
2,12479,0,0,0,0
2,62,19899,0,0,0
2,12190.5,0,0,0,0
2,41.5,6431.5,0,0,0
2,13172,0,0,0,0
2,13372.5,0,0,0,0
2,10433,0,0,0,0
2,301.5,969.5,4792,0,0
2,12556,0,0,0,0
2,10374,0,0,0,0
2,13057.5,0,0,0,0
2,15332.5,0,0,0,0
2,15707.5,0,0,0,0
2,11595.5,0,0,0,0
2,12349.5,0,0,0,0
2,13791,0,0,0,0
2,12303.5,0,0,0,0
2,13840.5,0,0,0,0
2,9463,0,0,0,0
2,15,28.5,46,2107,9848
2,11069,0,0,0,0
2,12992.5,0,0,0,0
2,11262.5,0,0,0,0
2,13,118.5,35,14,6913.5
2,13779,0,0,0,0
2,11414.5,0,0,0,0
2,13565,0,0,0,0
2,9246.5,0,0,0,0
2,13340,0,0,0,0
2,15214.5,0,0,0,0
2,97,50.5,2,263,9609.5
2,10167.5,0,0,0,0
2,11650.5,0,0,0,0
2,13369,0,0,0,0
2,12148.5,0,0,0,0
2,15463,0,0,0,0
2,13456.5,0,0,0,0
2,11698,0,0,0,0
2,11263,0,0,0,0
2,15971,0,0,0,0
2,10342,0,0,0,0
2,12084,0,0,0,0
2,28.5,5636.5,0,0,0
2,13600,0,0,0,0
2,15046,0,0,0,0
2,10679,0,0,0,0
2,11118,0,0,0,0
2,16552,0,0,0,0
2,11152.5,0,0,0,0
2,399,2,12.5,18523,0
2,14516.5,0,0,0,0
2,2,0,5,1,3684
2,10650.5,0,0,0,0
2,10874.5,0,0,0,0
2,11508.5,0,0,0,0
2,8541.5,0,0,0,0
2,19582.5,0,0,0,0
2,7633.5,0,0,0,0
2,13089,0,0,0,0
2,20129.5,0,0,0,0
2,12810,0,0,0,0
2,5126,0,0,0,0
2,11670,0,0,0,0
2,10023.5,0,0,0,0
2,207.5,92,16018,0,0
2,11582,0,0,0,0
2,12426,0,0,0,0
2,14748.5,0,0,0,0
2,12882.5,0,0,0,0
2,11212.5,0,0,0,0
2,10152.5,0,0,0,0
2,14065,0,0,0,0
2,8576.5,0,0,0,0
2,11263.5,0,0,0,0
2,10550,0,0,0,0
2,9418,0,0,0,0
2,11012.5,0,0,0,0
2,9728,0,0,0,0
2,12521.5,0,0,0,0
2,5.5,10238.5,0,0,0
2,304.5,15883.5,0,0,0
2,14298.5,0,0,0,0
2,11488,0,0,0,0
2,11145.5,0,0,0,0
2,16492.5,0,0,0,0
2,11474,0,0,0,0
2,6183,0,0,0,0
2,14246,0,0,0,0
2,12129.5,0,0,0,0
2,10457,0,0,0,0
2,10293,0,0,0,0
2,11359,0,0,0,0
2,20050,0,0,0,0
2,12,5605.5,0,0,0
2,17422.5,0,0,0,0
2,15031.5,0,0,0,0
2,11961.5,0,0,0,0
2,13217.5,0,0,0,0
2,10642.5,0,0,0,0
2,12275,0,0,0,0
2,12228,0,0,0,0
2,11425.5,0,0,0,0
2,12022,0,0,0,0
2,12404.5,0,0,0,0
2,9276.5,0,0,0,0
2,12865.5,0,0,0,0
2,11221,0,0,0,0
2,12405.5,0,0,0,0
2,10784.5,0,0,0,0
2,14623,0,0,0,0
2,9279,0,0,0,0
2,10430,0,0,0,0
2,16397,0,0,0,0
2,5284.5,0,0,0,0
2,13392.5,0,0,0,0
2,10830,0,0,0,0
2,6727.5,0,0,0,0
2,10685,0,0,0,0
2,10954.5,0,0,0,0
2,86,10108.5,0,0,0
2,15879,0,0,0,0
2,15075.5,0,0,0,0
2,11123,0,0,0,0
2,12211.5,0,0,0,0
2,11697,0,0,0,0
2,13358,0,0,0,0
2,11327,0,0,0,0
2,13681.5,0,0,0,0
2,15090.5,0,0,0,0
2,9005.5,0,0,0,0
2,11790.5,0,0,0,0
2,10906.5,0,0,0,0
2,14742.5,0,0,0,0
2,15267,0,0,0,0
2,11745.5,0,0,0,0
2,12318.5,0,0,0,0
2,9934.5,0,0,0,0
2,11150.5,0,0,0,0
2,0.5,0,1428,43,603.5
2,17,12943,0,0,0
2,9331,0,0,0,0
2,10698.5,0,0,0,0
2,12729,0,0,0,0
2,10763,0,0,0,0
2,16588.5,0,0,0,0
2,11652.5,0,0,0,0
2,11925,0,0,0,0
2,14153,0,0,0,0
2,13679,0,0,0,0
2,16179.5,0,0,0,0
2,12592.5,0,0,0,0
2,11947,0,0,0,0
2,13151.5,0,0,0,0
2,10506.5,13698,0,0,0
2,13846.5,0,0,0,0
2,25,10909.5,0,0,0
2,13424,0,0,0,0
2,10796,0,0,0,0
2,15380,0,0,0,0
2,7610,0,0,0,0
2,9738,0,0,0,0
2,11855,0,0,0,0
2,39,8836.5,0,0,0
2,7493,0,0,0,0
2,17502.5,0,0,0,0
2,15494,0,0,0,0
2,10280,0,0,0,0
2,8627,0,0,0,0
2,19554.5,0,0,0,0
2,14160,0,0,0,0
2,9217.5,0,0,0,0
2,13211,0,0,0,0
2,11246,0,0,0,0
2,2,10587.5,0,0,0
2,7938,0,0,0,0
2,10176.5,0,0,0,0
2,11507,0,0,0,0
2,13708.5,0,0,0,0
2,12163,0,0,0,0
2,12444.5,0,0,0,0
2,12434,0,0,0,0
2,9952.5,0,0,0,0
2,9385.5,0,0,0,0
2,14238.5,0,0,0,0
2,10378.5,0,0,0,0
2,15747.5,0,0,0,0
2,11164.5,0,0,0,0
2,11333.5,0,0,0,0
2,14271,0,0,0,0
2,14183.5,0,0,0,0
2,12,550,42,2,24.5
2,10743,0,0,0,0
2,394.5,10868.5,0,0,0
2,12000,0,0,0,0
2,13940.5,0,0,0,0
2,9458.5,0,0,0,0
2,15181,0,0,0,0
2,13908.5,0,0,0,0
2,33.5,62,10463,0,0
2,10616,0,0,0,0
2,11869.5,0,0,0,0
2,7481.5,0,0,0,0
2,15537.5,0,0,0,0
2,10540,0,0,0,0
2,14047,0,0,0,0
2,23.5,13489,0,0,0
2,9602,0,0,0,0
2,8562.5,0,0,0,0
2,10461,0,0,0,0
2,14239.5,0,0,0,0
2,12349.5,0,0,0,0
2,12001,0,0,0,0
2,12095,0,0,0,0
2,490.5,16498,0,0,0
2,15554.5,0,0,0,0
2,12275,0,0,0,0
2,46,16430.5,0,0,0
2,10944,0,0,0,0
2,9410,0,0,0,0
2,14612,0,0,0,0
2,13470.5,0,0,0,0
2,14715,0,0,0,0
2,1518,15588.5,0,0,0
2,21,10667,0,0,0
2,14476,0,0,0,0
2,12825.5,0,0,0,0
2,10458.5,0,0,0,0
2,11062,0,0,0,0
2,2,9537.5,0,0,0
2,11464,0,0,0,0
2,11636,0,0,0,0
2,15608,0,0,0,0
2,14254,0,0,0,0
2,14800.5,0,0,0,0
2,984,5870,7433,0,0
2,11334,0,0,0,0
2,12513,0,0,0,0
2,15791.5,0,0,0,0
2,55.5,10998.5,0,0,0
2,13394,0,0,0,0
2,19259,0,0,0,0
2,10277.5,0,0,0,0
2,11056.5,0,0,0,0
2,10181,0,0,0,0
2,658.5,55,26,4,4
2,10108.5,0,0,0,0
2,11050.5,0,0,0,0
2,10898,0,0,0,0
2,12746.5,0,0,0,0
2,10642.5,0,0,0,0
2,12675,0,0,0,0
2,12450,0,0,0,0
2,0.5,0,110,17.5,4218
2,17739,0,0,0,0
2,13222.5,0,0,0,0
2,13304.5,0,0,0,0
2,11983.5,0,0,0,0
2,11224.5,0,0,0,0
2,8530.5,0,0,0,0
2,12075.5,0,0,0,0
2,11458,0,0,0,0
2,13387,0,0,0,0
2,11248,0,0,0,0
2,12273,0,0,0,0
2,16320.5,0,0,0,0
2,12730.5,0,0,0,0
2,1529.5,6731,7904,0,0
2,10578.5,0,0,0,0
2,7963.5,0,0,0,0
2,10082.5,0,0,0,0
2,17380.5,0,0,0,0
2,10661.5,0,0,0,0
2,9395.5,0,0,0,0
2,16869,0,0,0,0
2,14573,0,0,0,0
2,12439.5,0,0,0,0
2,13421.5,0,0,0,0
2,13433.5,0,0,0,0
2,9274.5,0,0,0,0
2,12726.5,0,0,0,0
2,13775.5,0,0,0,0
2,5718,0,0,0,0
2,39,9262.5,0,0,0
2,9346.5,0,0,0,0
2,14191.5,0,0,0,0
2,11462,0,0,0,0
2,9073,0,0,0,0
2,96,84.5,18634,0,0
2,11488.5,0,0,0,0
2,11173.5,0,0,0,0
2,12544,0,0,0,0
2,10988,0,0,0,0
2,15027.5,0,0,0,0
2,15712,0,0,0,0
2,14768,0,0,0,0
2,15758,0,0,0,0
2,10794,0,0,0,0
2,10130,0,0,0,0
2,14,4,2,4,32.5
2,13819.5,0,0,0,0
2,11214,0,0,0,0
2,11256,0,0,0,0
2,8542.5,0,0,0,0
2,9255.5,0,0,0,0
2,10709.5,0,0,0,0
2,7,2846,8251.5,12375,0
2,13079.5,0,0,0,0
2,16582,0,0,0,0
2,10162.5,0,0,0,0
2,10981.5,0,0,0,0
2,7591.5,0,0,0,0
2,12128,0,0,0,0
2,14053,0,0,0,0
2,11903,0,0,0,0
2,10204.5,10.5,0,0,0
2,15769,0,0,0,0
2,9937.5,0,0,0,0
2,19,22.5,10,4,4
2,16632,0,0,0,0
2,12569.5,0,0,0,0
2,11153,0,0,0,0
2,8134.5,0,0,0,0
2,15541.5,0,0,0,0
2,9976,0,0,0,0
2,13299.5,0,0,0,0
2,11835.5,0,0,0,0
2,9808,0,0,0,0
2,13025.5,0,0,0,0
2,12518.5,0,0,0,0
2,8312.5,0,0,0,0
2,7245,0,0,0,0
2,13805,0,0,0,0
2,12681,0,0,0,0
2,14849,0,0,0,0
2,13734.5,0,0,0,0
2,9311,0,0,0,0
2,13076,0,0,0,0
2,11163,0,0,0,0
2,10208.5,0,0,0,0
2,13561,0,0,0,0
2,10023,0,0,0,0
2,7872,0,0,0,0
2,12630.5,0,0,0,0
2,10420.5,0,0,0,0
2,11098,0,0,0,0
2,8554.5,0,0,0,0
2,7760.5,0,0,0,0
2,9323,0,0,0,0
2,52.5,8239.5,0,0,0
2,9907.5,0,0,0,0
2,13250,0,0,0,0
2,14676.5,0,0,0,0
2,2141,470,0,1329,9
